"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20210512","9호선","신방화","6910","6703","20210515"
"20210512","3호선","신사","29991","31281","20210515"
"20210512","2호선","신설동","3247","3199","20210515"
"20210512","우이신설선","신설동","2267","2223","20210515"
"20210512","1호선","신설동","14084","13809","20210515"
"20210512","4호선","신용산","14864","15752","20210515"
"20210512","중앙선","신원","279","262","20210515"
"20210512","경원선","신이문","8658","8034","20210515"
"20210512","5호선","신정(은행정)","14503","11753","20210515"
"20210512","2호선","신정네거리","10784","11226","20210515"
"20210512","7호선","신중동","14929","14775","20210515"
"20210512","장항선","신창(순천향대)","1611","1557","20210515"
"20210512","경의선","신촌","913","1159","20210515"
"20210512","2호선","신촌","32355","33545","20210515"
"20210512","수인선","신포","1919","1940","20210515"
"20210512","7호선","신풍","12310","11732","20210515"
"20210512","8호선","신흥","4462","4725","20210515"
"20210512","4호선","쌍문","29853","27510","20210515"
"20210512","장항선","쌍용(나사렛대)","2195","2117","20210515"
"20210512","장항선","아산","2747","2581","20210515"
"20210512","중앙선","아신","611","577","20210515"
"20210512","5호선","아차산(어린이대공원후문)","15772","15408","20210515"
"20210512","2호선","아현","10845","10422","20210515"
"20210512","3호선","안국","20292","21143","20210515"
"20210512","안산선","안산","12043","10840","20210515"
"20210512","6호선","안암(고대병원앞)","10492","10628","20210515"
"20210512","경부선","안양","25221","25140","20210515"
"20210512","8호선","암사","19438","17180","20210515"
"20210512","3호선","압구정","31464","33618","20210515"
"20210512","분당선","압구정로데오","18325","20264","20210515"
"20210512","5호선","애오개","7261","7280","20210515"
"20210512","경의선","야당","6992","6875","20210515"
"20210512","수인선","야목","263","213","20210515"
"20210512","분당선","야탑","25800","26870","20210515"
"20210512","6호선","약수","3622","3709","20210515"
"20210512","3호선","약수","13203","12848","20210515"
"20210512","중앙선","양수","2062","2087","20210515"
"20210512","중앙선","양원","1992","1988","20210515"
"20210512","3호선","양재(서초구청)","40440","43716","20210515"
"20210512","중앙선","양정","898","786","20210515"
"20210512","경원선","양주","7980","7441","20210515"
"20210512","2호선","양천구청","6980","7332","20210515"
"20210512","9호선","양천향교","9924","10236","20210515"
"20210512","중앙선","양평","2698","2757","20210515"
"20210512","5호선","양평","7863","7680","20210515"
"20210512","7호선","어린이대공원(세종대)","13177","13152","20210515"
"20210512","수인선","어천","696","738","20210515"
"20210512","9호선2~3단계","언주","9994","10178","20210515"
"20210512","5호선","여의나루","13693","14827","20210515"
"20210512","5호선","여의도","28404","29932","20210515"
"20210512","9호선","여의도","27093","26187","20210515"
"20210512","경강선","여주","2050","2001","20210515"
"20210512","경인선","역곡","29206","28989","20210515"
"20210512","2호선","역삼","52161","58201","20210515"
"20210512","6호선","역촌","3751","4435","20210515"
"20210512","수인선","연수","4746","4714","20210515"
"20210512","3호선","연신내","37951","35916","20210515"
"20210512","6호선","연신내","2","0","20210515"
"20210512","9호선","염창","17298","17162","20210515"
"20210512","경부선","영등포","35930","36869","20210515"
"20210512","5호선","영등포구청","4173","4250","20210515"
"20210512","2호선","영등포구청","23687","23922","20210515"
"20210512","5호선","영등포시장","10111","10186","20210515"
"20210512","공항철도 1호선","영종","2916","2977","20210515"
"20210512","분당선","영통","8314","8524","20210515"
"20210512","5호선","오금","3953","3905","20210515"
"20210512","3호선","오금","6357","5663","20210515"
"20210512","경인선","오류동","12781","11981","20210515"
"20210512","분당선","오리","12113","10082","20210515"
"20210512","5호선","오목교(목동운동장앞)","22190","24118","20210515"
"20210512","수인선","오목천","3107","2846","20210515"
"20210512","중앙선","오빈","350","331","20210515"
"20210512","경부선","오산","9462","9353","20210515"
"20210512","경부선","오산대","3496","3216","20210515"
"20210512","안산선","오이도","8805","8518","20210515"
"20210512","3호선","옥수","9540","9889","20210515"
"20210512","경원선","옥수","52","29","20210515"
"20210512","경인선","온수(성공회대입구)","7475","7066","20210515"
